y,y.binary,y.time.to.event,status,y.0,y.1,y.binary.0,y.binary.1,y.time.to.event.0,y.time.to.event.1,status.0,status.1,treatment,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,sigpos
-0.196169477,0,0.188154646,0,-0.196169477,2.803830523,0,1,0.188154646,0.188154646,0,0,0,0.137712869,-0.104528901,3.168572983,1.562334225,-0.177925773,1.992928424,-1.157064113,1.979970561,0.394462768,-0.212489938,1
-0.188756109,0,0.827988421,1,-0.188756109,2.811243891,0,1,0.827988421,16.630592,1,1,0,-1.532414981,-0.030921554,0.734603938,3.009076167,-2.730213447,-1.710909393,-1.731831984,-0.610493316,-2.059430856,-1.484372518,1
-0.773990863,0,0.461168929,1,1.34732948,-0.773990863,1,0,3.847137942,0.461168929,1,1,1,-2.216799698,1.458031624,-0.369344017,2.322350367,0.392487733,-1.761269515,0.058051273,0.40652831,1.25794607,-0.617539916,0
0.487962847,0,1.628994327,1,0.487962847,-1.633357497,0,0,1.628994327,0.195272844,1,1,0,-0.782409917,2.693316979,0.773328273,1.515419001,2.428862819,2.814263564,1.423035314,3.345512006,1.424273903,-0.513573949,0
1.1477642,1,0.053086436,0,1.1477642,4.1477642,1,1,0.053086436,0.053086436,0,0,0,-0.548932868,-2.236513916,0.816587951,1.733797737,-0.293378626,1.152648286,1.688489926,-0.878666994,0.724631934,-1.32779822,1
1.481249828,1,0.01970762,0,-1.518750172,1.481249828,0,1,0.01970762,0.01970762,0,0,1,-0.00439978,0.214030533,1.078618451,0.596759248,0.183977882,-1.857802537,1.390485672,-0.664068697,-0.444055485,0.042403776,1
4.253453798,1,0.662254186,0,1.253453798,4.253453798,1,1,0.662254186,0.662254186,0,0,1,-1.250796232,-1.175041687,-1.477969702,0.652410844,1.40104095,-0.370457254,2.058219505,1.939086606,-0.518560177,-0.8013359,1
0.380552384,0,1.463092555,1,0.380552384,3.380552384,0,1,1.463092555,9.08443386,1,0,0,-0.888261993,-0.402849798,0.909916612,0.064741179,1.949546019,1.176751413,1.124196441,-0.087795722,-1.006760734,1.308882348,1
-0.427130954,0,0.652378115,1,-0.427130954,2.572869046,0,1,0.652378115,6.766755906,1,0,0,-2.22785985,-1.990507975,-1.992357812,-0.00415579,-0.892023775,-1.617205159,-0.338950612,1.141415625,1.33789288,-0.713051412,1
0.329073016,0,0.060671708,0,0.329073016,-1.792247327,0,0,0.060671708,0.060671708,0,0,0,0.827506846,-0.159250502,0.057007969,0.15997454,1.099214051,-0.534197491,0.439407563,0.264967609,0.21740444,-0.58176979,0
0.043220679,0,1.044168296,1,0.043220679,3.043220679,0,1,1.044168296,20.97268086,1,1,0,-1.893241688,-1.330684396,0.17769169,2.973193366,0.165588238,-1.013293967,0.758977694,-1.562536683,0.976025924,0.126539754,1
-2.029007449,0,0.011075153,0,0.092312894,-2.029007449,0,0,0.011075153,0.011075153,0,0,1,1.342499551,0.313091825,-0.224137341,0.464006721,-0.262072078,-0.323906188,1.60993812,0.68988032,1.232618321,-2.849206832,0
4.712919999,1,30.15581528,0,1.712919999,4.712919999,1,1,5.545129634,30.15581528,1,0,1,-0.403857096,-1.587172292,-0.538101854,-2.519950841,-1.989637482,-1.868429504,-3.183509708,-3.611327309,-2.728809119,-1.725709324,1
1.568264929,1,4.798315549,1,1.568264929,4.568264929,1,1,4.798315549,78.06899642,1,0,0,-0.507433712,-0.734356848,0.442402688,2.11049718,0.200499034,-0.455189359,-1.298554475,0.50168346,-0.487507749,-1.782615817,1
-1.300734564,0,0.0709943,0,0.820585779,-1.300734564,0,0,0.0709943,0.0709943,0,0,1,1.346888262,0.011404604,-1.446202508,-1.421223194,-0.361058034,0.432670153,-0.928975067,-0.30049157,-0.669306494,1.799580526,0
1.561310506,1,4.765061797,1,1.561310506,4.561310506,1,1,4.765061797,81.02853189,1,0,0,-2.664885327,0.003833286,-3.184671319,-1.513437886,-1.963811155,1.450806786,-0.360035112,-2.216826546,-0.778596095,-0.889037964,1
3.885912901,1,0.132947528,0,0.885912901,3.885912901,1,1,0.132947528,0.132947528,0,0,1,0.127708536,-1.014436855,0.763938628,-0.173375941,2.66806195,-0.112184177,3.305629407,-1.220780448,3.124378483,-1.519792485,1
1.248258345,1,0.056930749,0,1.248258345,4.248258345,1,1,0.056930749,0.056930749,0,0,0,-0.139177188,-0.177442519,-0.927902245,0.247610883,0.293644623,-0.979299143,1.038308928,-2.25711579,0.884915731,0.559491693,1
-2.647285339,0,0.063191761,0,-0.525964995,-2.647285339,0,0,0.063191761,0.063191761,0,0,1,0.4836909,1.079945856,0.081722333,-3.152992705,-1.48370666,-1.895401082,0.430817491,-1.178813826,-1.887690633,1.027177665,0
-2.913413303,0,0.054290105,1,-0.792092959,-2.913413303,0,0,0.45289591,0.054290105,1,1,1,1.316910532,-1.869463012,1.19869563,-0.236709568,-0.446720507,-0.383496636,-0.510650878,0.592296,-1.178558864,1.356389905,0
0.575541432,0,0.077871577,0,2.696861775,0.575541432,1,0,0.077871577,0.077871577,0,0,1,1.510289937,0.061501181,-0.213089752,0.760915683,0.603802185,1.015020969,1.293006188,2.998486955,2.316576,0.694866386,0
-1.303884803,0,0.271475114,1,-1.303884803,-3.425205147,0,0,0.271475114,0.032542604,1,1,0,1.010451176,-0.211555949,1.24171404,-1.844810092,-1.768678001,-1.01466641,-0.284913365,0.676628361,-1.775320973,0.327024275,0
6.349433638,1,0.17257483,0,3.349433638,6.349433638,1,1,0.17257483,0.17257483,0,0,1,-0.857218474,-1.502543865,-2.987843356,-0.238609485,0.761040925,0.224512716,-1.492890788,-1.574453294,-1.283158709,-0.656741888,1
-0.773640109,0,0.42398689,0,-0.773640109,-8.016280796,0,0,0.42398689,0.000330045,0,1,0,4.592224827,1.695648263,-1.987239999,-0.120766876,-0.478955647,-0.193756643,3.118043896,1.067923838,2.855721308,-2.440175706,0
4.675101892,1,9.479337586,0,1.675101892,4.675101892,1,1,5.339339155,9.479337586,1,0,1,0.604179444,-0.255664384,-0.489278924,-1.70170652,0.025297325,-0.489383195,0.018884462,-2.341886483,-1.436523649,0.453977245,1
-3.52064526,0,0.029580342,1,3.721995427,-3.52064526,1,0,0.605664319,0.029580342,0,1,1,1.686835774,1.230563685,-1.285863485,-0.479514697,-0.614262086,1.075259178,-1.869639748,0.274875197,-0.769178418,0.928687245,0
0.757321885,0,2.132557333,1,0.757321885,-1.363998458,0,0,2.132557333,0.255636578,1,1,0,1.221815048,-2.398732862,1.128615277,1.550864811,-1.754137635,0.27821993,0.042796741,1.410356251,-1.301306475,-1.430771121,0
-7.359430123,0,0.000636561,1,-0.116789436,-7.359430123,0,0,0.889772528,0.000636561,1,1,1,2.810926118,3.004717593,1.665416042,-2.584278238,-0.044420712,2.584795106,0.827175881,0.200877662,-0.42635009,2.302505362,0
0.961864961,1,1.286231007,0,0.961864961,-6.280775726,1,0,1.286231007,0.001871948,0,1,0,2.530442802,0.929420496,0.243433926,2.259786951,0.73851799,3.284348596,1.183040756,-0.570217598,2.749819024,0.852398423,0
1.006496057,1,2.735997422,1,1.006496057,4.006496057,1,1,2.735997422,5.777035419,1,0,0,-0.934718707,-1.515213402,1.240999498,0.24313276,1.196346985,0.462934657,1.184153073,-1.212833109,1.232202674,-1.360065256,1
-2.468191229,0,0.05443504,0,-0.346870885,-2.468191229,0,0,0.05443504,0.05443504,0,0,1,-0.789505972,2.292365342,1.064482583,-1.24480383,-0.398810542,1.297467434,0.595710083,0.139168881,1.57845164,1.055089788,0
-2.827121225,0,0.032137627,0,-0.705800881,-2.827121225,0,0,0.032137627,0.032137627,0,0,1,-0.253694407,1.203161498,2.991536013,3.054425659,-0.336237696,0.61705356,-0.981841284,2.407020105,0.388729723,0.564184365,0
1.576585688,1,4.53690229,0,3.697906031,1.576585688,1,1,4.53690229,4.53690229,0,0,1,0.841114817,-1.259221837,-0.603101646,-1.557851976,-2.21255396,-0.336036814,-1.554712411,-0.651437282,-1.137448701,-1.666552903,0
0.870908191,0,2.38907961,1,0.870908191,-1.250412152,0,0,2.38907961,0.286386738,1,1,0,1.606501647,-0.7701518,1.302417085,-1.824295782,0.93601334,-0.193223573,-1.552054484,1.101675155,0.126579379,-0.932074422,0
-2.364597935,0,0.087891138,0,-0.243277591,-2.364597935,0,0,0.087891138,0.087891138,0,0,1,1.847275621,-1.146641566,0.715596092,-0.462609728,-1.082727701,-1.588536621,-0.414444068,-1.265178036,-0.329933594,1.484305035,0
0.151867123,0,1.164005557,1,0.151867123,3.151867123,0,1,1.164005557,4.167109783,1,0,0,-1.6842404,-2.748972932,0.802622839,0.303345809,-1.827386365,-1.677646369,0.074371555,1.048913925,-1.000832168,-0.037218239,1
2.425915146,1,0.280825813,0,2.425915146,-4.816725541,1,0,0.280825813,0.008093245,0,1,0,2.09407098,2.786773389,0.362150614,-0.950656173,-1.575877335,-1.654023433,0.805943085,2.343398414,-0.274800487,0.774168834,0
-1.411261454,0,0.076411413,0,0.710058889,-1.411261454,0,0,0.076411413,0.076411413,0,0,1,-0.285942534,0.904045227,-0.946847896,0.101370605,-0.15446347,1.16953834,-1.15246395,-0.030354313,4.027044745,0.268944415,0
-1.148562627,0,0.317092222,1,0.972757717,-1.148562627,1,0,1.345725756,0.317092222,0,1,1,1.79239118,-0.435006527,0.353738015,-0.327178511,2.20145854,0.393595949,-0.758149324,-1.70996898,-0.158292386,0.392867354,0
-0.486940567,0,0.614503554,1,-0.486940567,2.513059433,0,1,0.614503554,1.178575203,1,0,0,0.444554047,-0.301631854,-1.711212351,-2.52475518,0.602272499,-1.337407174,-1.684323836,-2.881045466,0.272770426,-1.596570178,1
-0.880723646,0,0.414482864,1,1.240596697,-0.880723646,1,0,3.457676036,0.414482864,1,1,1,2.359709595,0.56158596,-1.066034332,0.9818163,-1.336575524,3.170254754,-0.025603127,-1.155834259,-1.292450731,-2.713531947,0
0.193467924,0,1.213450464,1,0.193467924,-1.927852419,0,0,1.213450464,0.145460251,1,1,0,3.642839202,-1.810227296,-0.227829218,-0.620443303,-0.536657649,-1.527627462,-0.034930321,-2.585893608,-0.335835008,0.431026103,0
0.989325502,1,2.689419853,1,0.989325502,3.989325502,1,1,2.689419853,54.01844176,1,1,0,-3.996201853,-0.45688268,-0.35834618,0.346582854,-0.347721814,-0.492453971,0.427543812,0.615052651,-1.364744546,0.016347875,1
-1.298679262,0,0.272891974,1,0.822641082,-1.298679262,0,0,0.490389969,0.272891974,0,1,1,0.263419297,1.710750466,-0.559028091,-1.153799785,0.823431601,0.625171157,0.874882927,0.191603147,-2.103965793,-1.317756861,0
-6.303017893,0,0.001827737,0,0.939622794,-6.303017893,1,0,0.001827737,0.001827737,0,0,1,1.069563509,0.993719118,-0.425553145,1.68705358,2.068812443,1.291632453,0.820673871,-0.411497608,1.113340968,-0.368736754,0
0.173219335,0,0.146149807,0,0.173219335,3.173219335,0,1,0.146149807,0.146149807,0,0,0,-0.306865048,-0.819297567,-0.534172845,0.518868619,1.104281969,0.820526426,-0.170566279,0.00463958,-0.163991703,1.856008856,1
-1.161573375,0,0.312993337,1,0.959746968,-1.161573375,1,0,2.611035715,0.312993337,1,1,1,1.35102792,-1.560484955,-1.004122399,-0.441799365,2.017474808,-0.636722888,-0.621112348,-0.732647078,-0.232753294,1.547971363,0
-0.604012603,0,0.03556903,0,-0.604012603,2.395987397,0,1,0.03556903,0.03556903,0,0,0,-2.202190669,-1.3847642,1.53920757,2.558315814,-0.161385843,-0.782314626,-1.156073563,-1.112108695,-0.421029447,3.486681543,1
3.384530799,1,0.003067088,0,0.384530799,3.384530799,0,1,0.003067088,0.003067088,0,0,1,-0.52237943,-0.500850347,1.575666642,1.113149192,-0.193951336,-0.750785751,1.020377897,1.749435236,-1.564009258,1.192807255,1
3.078219528,1,0.073863215,0,0.078219528,3.078219528,0,1,0.073863215,0.073863215,0,0,1,-0.586991419,-0.732113324,-3.004116403,-0.307394425,-0.09359365,0.316235172,-1.958940854,-0.493790756,-1.878388695,-1.505631105,1
3.080663223,1,0.402338343,0,0.080663223,3.080663223,0,1,0.402338343,0.402338343,0,0,1,-0.227610812,0.395105922,-0.848006017,0.40580123,-0.124957115,-0.2265801,-0.842839899,-0.062204062,1.281030749,2.145778011,1
4.392247114,1,0.155702183,0,1.392247114,4.392247114,1,1,0.155702183,0.155702183,0,0,1,-0.967543193,-0.228888847,-0.132262961,-1.068723624,-1.538424612,-0.478175773,0.66924659,0.186665913,0.142807477,0.021688242,1
-0.071608485,0,0.017472623,0,-0.071608485,-7.314249173,0,0,0.017472623,0.000665981,0,1,0,1.858550547,2.305833375,-2.627399303,0.48092595,1.134255918,-0.428630285,2.383732634,-2.105953595,0.151175659,-0.632996802,0
1.393154032,1,0.057915698,0,3.514474376,1.393154032,1,1,0.057915698,0.057915698,0,0,1,1.701384208,-1.940395734,-0.536118657,1.832676859,1.533892152,1.280387831,2.700424329,1.206730112,1.177736036,2.224824359,0
-3.510287741,0,0.029888313,1,-1.388967397,-3.510287741,0,0,0.249332633,0.029888313,1,1,1,0.461870384,2.112686705,0.997577997,2.3459512,1.603363387,2.239253377,-0.566313007,0.094665556,3.964410147,4.383529747,0
3.642603854,1,0.116486257,0,0.642603854,3.642603854,0,1,0.116486257,0.116486257,0,0,1,-3.103669839,0.366684405,0.401048812,0.994159691,-2.396096978,-1.249886391,-1.037871918,-2.538527484,0.907933565,-2.366225192,1
3.168829697,1,23.77963868,1,0.168829697,3.168829697,0,1,1.183918497,23.77963868,1,1,1,-0.167040024,-0.286328496,0.309340482,-0.028984887,-1.797738105,-1.029753088,-0.905752248,0.178504302,0.620763976,0.04823186,1
-1.409363876,0,0.244298638,1,0.711956468,-1.409363876,0,0,2.037974592,0.244298638,1,1,1,-1.426762421,1.51172114,0.690566938,1.446892881,-0.239922494,1.521458469,1.875398564,-0.350112849,1.108759215,-0.434181203,0
0.61589686,0,0.037687533,0,0.61589686,3.61589686,0,1,0.037687533,0.037687533,0,0,0,-0.159262058,-0.01791653,-2.018125236,-2.180022637,0.906220015,-0.607696931,-0.005539635,-0.690811989,1.206427645,-1.60796724,1
-3.93602992,0,0.019525579,1,-1.814709576,-3.93602992,0,0,0.162885207,0.019525579,1,1,1,1.30028394,-0.202002391,1.470653523,0.888956029,0.868585848,1.232644196,3.941495521,0.00411004,-0.258644423,-1.93000763,0
2.628637028,1,0.073708901,0,-0.371362972,2.628637028,0,1,0.073708901,0.073708901,0,0,1,-2.171309969,-0.058370452,-1.062341821,2.224927182,0.80136992,-2.927113404,2.292842921,1.034574691,1.918540332,-1.974261119,1
-2.41571949,0,0.089303063,1,-0.294399146,-2.41571949,0,0,0.422158547,0.089303063,0,1,1,-0.591540005,1.383328702,-1.583162005,-0.386312321,-1.089559968,1.465206976,-0.256807909,-0.46035812,0.259837976,-1.007723406,0
1.405869407,1,0.001529849,0,1.405869407,4.405869407,1,1,0.001529849,0.001529849,0,0,0,0.632601947,0.115828851,-2.497055809,-0.784481753,-2.102109432,-2.280228124,0.044994455,-0.679706519,0.001720454,-0.356401299,1
-1.0340147,0,0.195750247,0,1.087305643,-1.0340147,1,0,0.195750247,0.195750247,0,0,1,0.79358888,-0.927201456,1.36125954,1.216365632,1.581619172,0.044308089,0.600614427,-0.146169763,2.102597201,1.40334851,0
3.581956482,1,4.145295428,0,0.581956482,3.581956482,0,1,1.789536203,4.145295428,1,0,1,-3.93363149,-0.5738173,1.777145644,-0.247202351,0.051958738,0.366360891,-1.975464255,1.074680361,-0.526400862,0.644430673,1
1.718967961,1,0.728089637,0,1.718967961,4.718967961,1,1,0.728089637,0.728089637,0,0,0,0.446752907,0.336752626,-0.042738229,-0.65940609,1.385589037,0.620779758,-1.29661692,2.216258977,0.674050023,0.943501983,1
-7.93381096,0,0.000358418,1,-0.691170273,-7.93381096,0,0,0.500989432,0.000358418,1,1,1,0.813709792,2.238755049,1.920588604,2.025860206,1.212312901,0.435170662,3.471558172,2.525162599,-0.435217303,-0.689732801,0
3.131926431,1,0.212915441,0,0.131926431,3.131926431,0,1,0.212915441,0.212915441,0,0,1,-0.486601168,-1.060990657,-1.168938842,-0.401466748,0.31384091,-1.642818307,-0.075216498,-0.045229072,-0.102474347,-1.381464861,1
3.807493567,1,2.859494459,0,0.807493567,3.807493567,0,1,2.242280811,2.859494459,1,0,1,-2.137759229,-1.620988148,-0.21796596,-0.81519856,-1.940757458,-0.001934734,-1.32173049,1.022173403,-0.586623237,0.000351254,1
0.676887143,0,0.112466077,0,0.676887143,3.676887143,0,1,0.112466077,0.112466077,0,0,0,-2.594669872,0.612143409,0.454260595,2.847372815,1.742498061,0.955098803,3.592485268,0.573922205,0.556398542,0.864253504,1
-0.289856203,0,0.538943973,0,-0.289856203,2.710143797,0,1,0.538943973,0.538943973,0,0,0,-0.267987523,0.471554848,0.545978232,-1.330490649,-0.412675375,-0.06364341,-2.419323915,-3.154626101,-0.085287418,-2.596094737,1
4.1155094,1,0.006440698,0,1.1155094,4.1155094,1,1,0.006440698,0.006440698,0,0,1,-2.866495714,-2.004951541,0.596371461,-0.911735784,-0.952939263,-1.159428013,0.000380521,0.607918655,-1.336662352,-0.070773693,1
2.70740012,1,11.87199534,0,2.70740012,0.586079776,1,0,11.87199534,1.796930221,0,1,0,-0.215755382,1.690196139,-0.073396248,-1.423619642,-0.74195002,-1.589007525,-0.403979783,0.280097919,-0.430088972,-1.182159155,0
2.38365111,1,0.503363372,0,2.38365111,5.38365111,1,1,0.503363372,0.503363372,0,0,0,-0.689961107,-2.435034112,-0.21328814,-1.488492238,2.494838791,-1.591538217,-0.192250554,1.421272838,-0.019556681,-0.713006241,1
5.83368435,1,341.6149926,1,2.83368435,5.83368435,1,1,17.00800899,341.6149926,1,1,1,0.182307,-2.110876251,-2.468646532,-1.612783635,1.878330405,0.311965365,-1.754579013,-0.919429852,-0.788476441,-1.516293654,1
5.760183624,1,0.036699473,0,2.760183624,5.760183624,1,1,0.036699473,0.036699473,0,0,1,-3.183840917,-0.24823441,-1.24775609,0.561741057,-1.766794958,-0.00499108,-0.613244981,-0.05734367,-0.435991421,0.255740682,1
2.905384649,1,4.438431733,0,2.905384649,5.905384649,1,1,4.438431733,4.438431733,0,0,0,0.741559362,-2.413154554,-2.278293906,-1.11904948,-2.098137289,-0.161069815,-0.409054085,-0.230513104,-0.416524143,1.587555979,1
1.920817879,1,0.69449644,0,-1.079182121,1.920817879,0,1,0.339873387,0.69449644,1,0,1,-1.7734137,-0.502051964,2.598551067,-1.357654763,0.098132461,-0.759003281,-1.834063822,-2.04471224,-0.346722357,-0.515003148,1
1.074839467,1,0.79774963,0,1.074839467,-1.046480877,1,0,0.79774963,0.351171393,0,1,0,0.88020979,0.195014594,0.52697541,0.940621873,2.052380808,0.761366363,0.989214344,3.403134678,-0.60286591,2.501374044,0
-5.886891932,0,0.00277559,1,1.355748755,-5.886891932,1,0,0.245535792,0.00277559,0,1,1,0.867816914,3.850751307,-0.732812601,0.262336537,-0.874282084,0.099060855,1.811095794,0.730643604,-1.078742031,1.451402631,0
-1.192981681,0,0.303315524,1,0.928338663,-1.192981681,1,0,0.581637659,0.303315524,0,1,1,0.688230498,1.474303055,-0.286517677,-1.232217443,-1.073015984,0.276269874,-0.403530423,0.362528899,0.380832507,0.345809843,0
-5.752785355,0,0.003173928,1,1.489855332,-5.752785355,1,0,0.038486955,0.003173928,0,1,1,1.734767328,1.759805889,0.778228058,-0.595034754,2.937170022,2.053991951,0.937618504,1.078870068,0.248895491,-0.239503329,0
1.117380605,1,1.546937318,0,1.117380605,4.117380605,1,1,1.546937318,1.546937318,0,0,0,0.166037085,0.678333661,-0.001630697,1.663209963,2.804366314,-0.276882645,0.12499835,1.649427616,1.139761715,0.8410011,1
-7.715215157,0,0.000445989,1,-0.472574469,-7.715215157,0,0,0.623395289,0.000445989,1,1,1,1.360865068,1.053172147,-0.770313317,-0.73374498,0.126050885,-0.807853421,-1.194478283,-1.35418972,-0.760829872,-3.597859404,0
0.572330994,0,1.772393679,1,0.572330994,3.572330994,0,1,1.772393679,35.59947867,1,1,0,-0.390065962,0.011219816,-0.229403438,1.15509923,0.872749674,0.895153104,-0.629555264,1.479276106,-0.599461766,2.778426486,1
-0.032954492,0,0.967582592,1,-0.032954492,-2.154274835,0,0,0.967582592,0.11598727,1,1,0,0.859723128,-0.570336431,-0.322064014,0.300128742,-2.839055808,0.226729694,-1.191382248,-0.430045654,-0.699200696,0.16252786,0
-8.729336413,0,0.00016177,1,-1.486695726,-8.729336413,0,0,0.011081584,0.00016177,0,1,1,1.404936587,1.072901339,0.904272897,-1.63704719,0.032463109,1.566756727,-0.16892954,3.548813686,1.141481244,-1.20894062,0
-1.090048254,0,0.33620027,1,-1.090048254,-3.211368598,0,0,0.33620027,0.040301419,1,1,0,0.843234583,-0.85960286,2.315099762,0.777585347,2.848080004,-0.079591012,-0.978561181,-0.084455308,2.877477789,0.20808582,0
0.788858104,0,2.200881812,1,2.910178447,0.788858104,1,0,3.538639713,2.200881812,0,1,1,-0.564865249,0.90366068,-3.614958372,-2.086866722,-0.640285578,-1.371109347,-2.025624872,0.792645381,-2.065157614,-0.694157557,0
-1.194918621,0,0.302728589,1,-1.194918621,-3.316238965,0,0,0.302728589,0.03628906,1,1,0,-1.73609726,1.049007994,3.865994078,1.986546998,1.441476176,-0.585092859,-0.568123079,1.227621311,-0.471798215,2.227966701,0
-0.892941895,0,0.409449422,1,1.228378449,-0.892941895,1,0,3.415686333,0.409449422,1,1,1,2.539009952,-1.26496403,1.869298283,0.168356921,0.979618957,-1.204242015,0.69445816,0.194615427,0.247495798,0.690945422,0
0.538290765,0,0.432310392,0,0.538290765,-1.583029578,0,0,0.432310392,0.205352025,0,1,0,2.083338621,0.543857535,2.297168902,-0.34169409,0.259579153,0.30086863,1.867936114,0.336585286,2.931614351,-0.252636049,0
0.930953455,1,2.53692687,1,0.930953455,-1.190366889,1,0,2.53692687,0.304109669,1,1,0,-1.142778964,0.854608834,0.608584187,1.128146573,-0.416217904,-0.192190403,-1.091863755,-0.231137651,0.308451089,0.633965498,0
0.1732259,0,0.022502837,0,0.1732259,3.1732259,0,1,0.022502837,0.022502837,0,0,0,-1.341293993,-0.732187778,-1.375862551,-2.063232569,-0.084386211,-0.603407451,0.340624891,0.327794577,-0.980842997,-1.701512114,1
-0.275024748,0,0.153383445,0,-0.275024748,2.724975252,0,1,0.153383445,0.153383445,0,0,0,-1.192976415,-0.919522121,1.576409785,-0.082248994,-2.120902941,-0.187975283,-1.333562583,1.75680749,1.056707191,1.342845056,1
2.118602968,1,0.978380178,0,2.118602968,-0.002717375,1,0,0.978380178,0.978380178,0,0,0,-0.577483482,0.980542746,-1.120394117,0.496676662,2.072314355,-1.167326848,-0.051566034,-0.627263616,0.706643063,-0.508240894,0
0.137797485,0,1.147743091,1,0.137797485,3.137797485,0,1,1.147743091,23.05303624,1,1,0,-3.921406513,-1.978038915,-2.771154859,-0.621238154,-1.732268026,-1.822708593,1.001898029,-1.760682978,-4.195397364,-1.238417068,1
-1.905464315,0,0.148753558,1,0.215856028,-1.905464315,0,0,1.240923708,0.148753558,1,1,1,0.216653204,1.367272076,1.259051151,2.503796551,1.891784299,-0.600502842,0.593642864,-0.471498489,0.996442877,0.706533876,0
-0.606811785,0,0.403206524,0,-0.606811785,-7.849452472,0,0,0.403206524,0.000389965,0,1,0,1.417003624,2.838950333,1.037216783,0.839032413,-0.315502152,0.975616461,0.385835025,2.491941037,-1.6527206,-0.729121951,0
3.466802338,1,1.047583323,0,0.466802338,3.466802338,0,1,1.047583323,1.047583323,0,0,1,-1.880189881,-2.538766204,-0.038227761,1.731840417,-0.309229041,-2.977019565,1.085977073,-0.078615778,-0.539450905,2.09341224,1
0.498431689,0,1.646137589,1,0.498431689,3.498431689,0,1,1.646137589,5.013478732,1,0,0,-0.858403133,-1.115978533,1.405190976,2.013775669,-0.593881603,0.947973595,-1.164285641,-1.30795169,0.75535436,2.634988421,1
