y,y.binary,y.time.to.event,status,y.0,y.1,y.binary.0,y.binary.1,y.time.to.event.0,y.time.to.event.1,status.0,status.1,treatment,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,sigpos
1.868514201,1,0.006733757,0,1.868514201,2.468514201,1,1,0.006733757,0.006733757,0,0,0,0.73330663,-3.426741314,-1.589384134,0.906344885,-0.552339199,-1.473789883,-1.646263607,0.117824623,0.415666657,-0.70573765,1
1.148000768,1,0.038958733,0,1.572264837,1.148000768,1,1,0.038958733,0.038958733,0,0,1,2.279889337,0.587867004,0.759421098,-0.25389822,-1.305409679,-0.445591084,-0.206222607,0.881771968,0.464345391,-2.633731474,0
0.224596757,0,0.286081056,0,1.673124895,0.224596757,1,0,0.286081056,0.286081056,0,0,1,1.242798615,0.976876625,-2.30658293,1.016999369,0.031177568,1.230921205,1.626437967,-0.553447764,-1.683888868,-0.118984544,0
1.139936337,1,3.126569313,1,0.539936337,1.139936337,0,1,1.71589762,3.126569313,1,1,1,0.642367951,-0.412885238,-0.830865171,-0.832757608,1.896194956,-2.468572555,-0.230406256,0.241633389,1.446991457,-0.09771104,1
1.317625566,1,3.734543415,1,0.717625566,1.317625566,0,1,2.049560882,3.734543415,1,1,1,0.374081566,-0.104653014,-0.154313066,-0.919969815,1.064781862,1.783392934,-1.507511207,-2.527699003,0.793707108,-2.273128162,1
-2.222930326,0,0.089232653,0,-2.822930326,-2.222930326,0,0,0.059431534,0.089232653,1,0,1,0.598707644,-0.138469523,1.206009379,-1.223619971,-0.695846738,2.383512385,-1.390686319,0.043775808,-0.391456964,-0.909942083,1
1.853962158,1,6.385068122,1,1.253962158,1.853962158,1,1,3.504199683,6.385068122,1,1,1,-1.852031144,-0.00712046,-1.239198774,-2.575175784,0.323814525,-0.409852809,0.548492587,0.075434005,-0.044332311,1.067808647,1
0.336850255,0,1.400529326,1,-0.263149745,0.336850255,0,0,0.768626791,1.400529326,1,1,1,0.331676764,-0.547843814,0.906645527,1.628945885,1.4736302,-0.887569075,-0.332883027,1.087306891,-0.649258685,0.564297484,1
0.016783711,0,1.016925348,1,1.465311848,0.016783711,1,0,1.158272395,1.016925348,0,1,1,1.213734455,1.334901897,-2.293180963,-1.281586155,-1.908268781,-0.598012455,0.333653346,1.120256312,-2.22588234,-2.066730948,0
1.902649583,1,0.612018366,0,1.302649583,1.902649583,1,1,0.612018366,0.612018366,0,0,1,-1.561736233,-3.311455133,-0.602466406,0.02063489,-0.222585607,0.69884124,0.858628312,0.759438134,0.581492174,-1.051010453,1
0.437818572,0,0.026311736,0,0.862082641,0.437818572,0,0,0.026311736,0.026311736,0,0,1,-1.022869125,1.853658293,-0.232982241,-0.557623541,0.932456453,0.378152003,0.425196382,1.265331068,-0.423220171,-0.832849065,0
1.030102698,1,2.801353513,1,0.430102698,1.030102698,0,1,1.537415404,2.801353513,1,1,1,-2.529574759,-1.742138138,2.214623664,2.08195037,1.371512445,0.076150432,0.076556873,0.6357415,-2.934280184,-0.117617085,1
1.741926538,1,0.057042881,0,2.166190607,1.741926538,1,1,0.057042881,0.057042881,0,0,1,2.623962749,-0.676029449,0.237983566,-1.287150185,2.324381388,-1.587403984,-1.44818471,1.033812642,0.966377319,-0.59437867,0
0.627248505,0,1.872451445,1,0.027248505,0.627248505,0,0,1.027623141,1.872451445,1,1,1,-0.464598289,-0.135970761,1.664144153,-0.242244181,-0.320615834,0.929522627,-1.073351711,-1.379681427,0.344105676,0.540674931,1
-1.203913158,0,0.300017895,1,-1.203913158,-0.603913158,0,0,0.300017895,0.546668246,1,1,0,-0.995200787,-0.418453151,0.665298148,0.432182098,0.804853667,0.126386506,-0.421803447,-0.168602358,0.111419828,-2.031724525,1
1.341341666,1,3.824170824,1,1.341341666,1.941341666,1,1,3.824170824,6.968093555,1,1,0,-1.975860182,-0.592306314,0.633946376,-0.017178815,-1.218997874,-0.564314948,-1.418294673,-0.31949233,-1.661968019,1.442949759,1
0.849337524,0,2.338097404,1,1.273601592,0.849337524,1,0,3.573700424,2.338097404,1,1,1,1.026400032,-1.384503923,0.331805832,-0.728190635,-1.224846488,-0.590941818,-1.035772368,-0.693116778,0.755647949,0.790018065,0
0.685518147,0,1.984799987,1,0.685518147,1.285518147,0,1,1.984799987,3.616541371,1,1,0,-0.20115683,0.512765515,-0.936800813,-0.128111194,-0.145674101,3.082934638,3.479719839,1.35816833,0.469202204,-1.171836404,1
0.585344054,0,1.795608666,1,1.009608123,0.585344054,1,0,2.744525287,1.795608666,1,1,1,1.11253283,-0.32886439,-1.937395633,-2.117061985,-0.700680766,3.810487142,-2.822445311,0.694183375,0.27095006,-1.202329139,0
1.212121486,1,0.032924131,0,1.212121486,-0.236406652,1,0,0.032924131,0.032924131,0,0,0,2.526301396,1.319969867,0.376464702,1.419507897,-0.713017039,0.063551138,1.594606748,-1.735985584,1.67864008,-1.69778976,0
2.372849112,1,2.016041641,0,1.772849112,2.372849112,1,1,2.016041641,2.016041641,0,0,1,-1.361430534,-3.308767002,-1.305884053,-1.644566442,-0.277777915,0.177553536,-1.650045198,-1.755046205,-1.892252622,-3.66513955,1
3.260170693,1,0.075691301,0,2.660170693,3.260170693,1,1,0.075691301,0.075691301,0,0,1,-2.224904254,-0.973155292,-1.80355121,0.50617717,-2.031779911,0.854904202,0.921797585,0.741520501,1.070806978,-1.005317865,1
3.113368466,1,2.048001968,0,2.513368466,3.113368466,1,1,2.048001968,2.048001968,0,0,1,-1.51191442,-0.335626054,-0.448527496,-1.928540325,-1.21513509,2.02127662,-0.217545101,-1.745500879,-1.559492798,-1.024225608,1
-1.862918634,0,0.155218941,1,-0.414390497,-1.862918634,0,0,0.310321442,0.155218941,0,1,1,1.100150219,2.166384323,-1.296581634,-0.305543291,-0.736683402,-1.272242878,0.916799462,-0.649783625,1.847627625,0.310528454,0
-0.154547462,0,0.396803171,0,0.269716607,-0.154547462,0,0,0.396803171,0.396803171,0,0,1,-0.627437925,0.918639801,-2.203078911,-3.813112181,-2.898507133,0.395230173,1.586996052,-0.424749094,-2.537904582,-2.408237164,0
0.988818951,1,2.688057868,1,2.437347088,0.988818951,1,1,8.221855418,2.688057868,0,1,1,1.310627706,1.085321614,-1.055160029,0.03423039,-1.719550173,-1.051254081,-0.118194428,0.024235969,1.245700869,-0.651634443,0
2.361531914,1,0.874896672,0,1.761531914,2.361531914,1,1,0.874896672,0.874896672,0,0,1,-1.639697055,-1.113505262,-3.159562021,1.419199081,-0.800783645,-0.840019911,0.864729771,0.545650601,-0.036630196,-0.965690033,1
2.294934343,1,9.923784422,1,1.694934343,2.294934343,1,1,5.446288365,9.923784422,1,1,1,-1.360842577,-1.862440915,3.602730031,0.370026123,1.955906453,-1.480134044,-2.528631799,-1.096861165,0.613273395,-0.117080285,1
0.37505793,0,1.216495649,0,0.37505793,-0.049206138,0,0,1.216495649,0.951984869,0,1,0,1.241417385,-1.736612622,-0.918386146,3.223635534,-2.377661348,-1.033187776,-0.897197343,1.788410897,0.72986764,-3.332608522,0
-1.260882293,0,0.075968021,0,0.187645844,-1.260882293,0,0,0.075968021,0.075968021,0,0,1,2.951765058,1.172042003,-0.115888654,-1.527271391,1.530229972,-2.402191144,-2.440943589,-1.42127863,-2.313498006,2.007211494,0
2.73181097,1,0.789649242,0,2.13181097,2.73181097,1,1,0.789649242,0.789649242,0,0,1,-1.624556493,-0.275863202,0.439481848,2.117942277,-0.199187848,0.581262692,0.297199074,0.036046316,0.929925658,-0.300392247,1
0.549285054,0,0.018142691,0,0.549285054,1.149285054,0,1,0.018142691,0.018142691,0,0,0,-0.738332843,-0.536727961,-0.633877082,0.060855422,-1.032042541,-2.293146973,0.524876412,1.247934263,-1.1848224,0.549158666,1
-1.164536325,0,0.312067326,1,0.283991813,-1.164536325,0,0,1.328422055,0.312067326,1,1,1,2.052220843,2.3787074,-0.505431411,-0.398842303,1.356897199,0.181990531,0.74081788,-0.203784337,1.109098152,0.01976917,0
-0.280560149,0,0.191670422,0,-0.280560149,0.319439851,0,0,0.191670422,0.191670422,0,0,0,0.264617572,-0.30863019,3.654985581,1.056386599,2.05558487,3.653547335,4.032737778,1.389225988,2.310553794,1.514038234,1
0.48223933,0,0.00314762,0,0.48223933,0.057975262,0,0,0.00314762,0.00314762,0,0,0,0.483459554,1.047393745,1.327011538,-0.02342074,1.924070733,3.56227822,0.737447843,-0.709834195,0.157860657,-0.505326285,0
-0.365750969,0,0.693675527,1,-0.965750969,-0.365750969,0,0,0.380697201,0.693675527,1,1,1,-1.93581903,-1.381757949,-0.10340223,-0.527928765,-0.057788511,0.385325159,-0.046997896,-1.353926796,0.881162531,-1.433507629,1
2.569954818,1,2.73377454,0,1.969954818,2.569954818,1,1,2.73377454,2.73377454,0,0,1,0.066111624,-1.101351,-1.72569163,0.923296535,-0.858792202,0.661979704,-1.282292848,-0.203662513,1.053527612,-3.366066293,1
1.660630674,1,1.92076123,0,1.660630674,2.260630674,1,1,1.92076123,1.92076123,0,0,0,-0.040261623,-0.324647616,-1.105140676,-1.426985209,-3.882282551,-1.857158455,-2.320050959,-0.988964376,1.915738081,-2.199315098,1
1.371318436,1,0.203480652,0,1.795582504,1.371318436,1,1,0.203480652,0.203480652,0,0,1,1.29595077,0.124971614,-0.301905576,1.249447674,-3.170241159,-1.395988487,-2.362959247,-0.758659758,0.882319724,-1.403846804,0
1.394024128,1,0.004108044,0,1.394024128,1.994024128,1,1,0.004108044,0.004108044,0,0,0,0.270806647,0.412140487,-1.696443154,-1.007367803,-0.309542443,-1.086314909,2.567483187,-1.692841725,-0.522457364,-1.727357018,1
-0.182042517,0,0.833565899,1,1.266485621,-0.182042517,1,0,1.432976368,0.833565899,0,1,1,2.663746123,1.696069878,-0.156889054,-0.598329196,2.354235951,-1.080554172,1.775165248,0.957798767,-2.255489131,-0.112104405,0
1.580964982,1,0.112041801,0,0.980964982,1.580964982,1,1,0.112041801,0.112041801,0,0,1,-0.721134674,-2.920795072,0.358257041,0.657350234,-0.531175688,-1.962820227,1.051100178,0.508561051,1.777317607,0.938958231,1
2.136235856,1,7.200998994,0,2.136235856,2.736235856,1,1,7.200998994,7.200998994,0,0,0,-0.622700547,0.334366243,0.338612937,0.832430663,-0.840052689,0.766365913,-1.384744329,0.162377539,1.549080018,0.747472526,1
-0.032655061,0,0.967872359,1,0.391609008,-0.032655061,0,0,1.242410413,0.967872359,0,1,1,2.016878922,-0.63912137,0.127066673,-0.767496142,0.631062346,-1.272286607,-0.190586202,1.550730024,-0.323822031,-1.165901631,0
1.663487314,1,0.013340056,0,1.663487314,1.239223245,1,1,0.013340056,0.013340056,0,0,0,-1.143245126,0.863871786,0.424211045,0.472471411,0.506491644,0.958450582,-0.649227931,-0.977114898,-0.619433401,-0.504964544,0
-0.748153749,0,0.473239465,1,0.700374388,-0.748153749,0,0,0.671811464,0.473239465,0,1,1,0.932129592,2.675999257,-2.440255276,0.012890098,-0.403746796,0.231197508,-1.441287508,-0.787405016,-3.446222396,0.071891628,0
-0.063885723,0,0.479288385,0,-0.063885723,0.536114277,0,0,0.479288385,0.479288385,0,0,0,-0.362663317,-1.118543743,1.679184766,1.047727652,0.793833104,1.504958013,2.560045742,-0.522710002,1.626841775,-0.829667905,1
-0.263386832,0,0.768444581,1,-0.863386832,-0.263386832,0,0,0.421731327,0.768444581,1,1,1,-0.63008152,-0.382956176,1.834611274,-0.067515562,-0.318099901,-0.83839132,-1.616699377,-0.196506234,-2.043423168,-0.919711001,1
0.6485046,0,0.06964614,0,0.6485046,0.224240532,0,0,0.06964614,0.06964614,0,0,0,-1.91451055,0.875473532,-1.566821166,0.581151334,0.672297354,-1.002449721,-1.404713516,0.436608754,-0.634328799,1.117914129,0
0.672285348,0,0.00903849,0,1.096549417,0.672285348,1,0,0.00903849,0.00903849,0,0,1,1.187209859,-1.332044459,0.548937786,1.35001039,-0.97468894,-1.084336878,-1.692180817,-0.979822857,-0.202818356,-1.309550048,0
1.822492997,1,0.102765794,0,1.822492997,0.373964859,1,0,0.102765794,0.102765794,0,0,0,1.482519232,2.311996774,-2.030612203,-1.159915013,3.416388016,-1.209767468,1.28015741,0.244380896,1.965028364,-0.091357413,0
1.718634583,1,1.77489161,0,1.718634583,2.318634583,1,1,1.77489161,1.77489161,0,0,0,-0.376100042,-0.899403966,-0.199227125,1.189155522,-0.269863613,-1.607335683,-0.066264052,0.138669104,-2.250490408,-1.269104143,1
0.590802794,0,1.805437227,1,-0.009197206,0.590802794,0,0,0.990844959,1.805437227,1,1,1,-0.865776508,-0.13508908,0.763424099,1.525163544,1.304939448,0.884883064,1.049954709,1.552178401,1.350669826,-0.290563253,1
0.179749191,0,1.196917127,1,-0.420250809,0.179749191,0,0,0.656882047,1.196917127,1,1,1,0.606732633,-0.00866299,0.590493126,0.507826285,0.473652558,0.252669584,-0.881916833,1.515195223,3.393471578,-0.87877895,1
-0.114092128,0,0.892175757,1,-0.114092128,-1.562620266,0,0,0.892175757,0.20958618,1,1,0,0.856887505,1.52155247,-1.646613785,-0.409205628,-1.942936858,-0.998877755,-1.21347702,0.140541685,0.3137535,1.657241112,0
0.712326767,0,0.035457322,0,1.136590835,0.712326767,1,0,0.035457322,0.035457322,0,0,1,-0.373265943,2.005872456,0.537895684,-0.572485222,-1.051932858,1.513086451,-0.015065562,1.326084498,-0.279717285,-0.142156437,0
2.465626239,1,11.77085121,1,1.865626239,2.465626239,1,1,6.459980112,11.77085121,1,1,1,0.030816174,0.578660011,-0.735646437,0.008879537,1.302732647,-1.097691612,-0.928419586,0.98392528,-0.986147777,0.969301164,1
3.11824011,1,22.60655956,1,2.51824011,3.11824011,1,1,12.40674294,22.60655956,1,1,1,-1.313466303,0.001429577,-1.056636983,-0.732004988,-1.610947005,-0.902966461,0.617021064,-0.330354721,-0.091122528,1.169590379,1
1.63882142,1,0.080041639,0,1.03882142,1.63882142,1,1,0.080041639,0.080041639,0,0,1,-0.134102352,0.414035151,-1.479244539,0.868295025,0.557631108,0.157820263,1.538422001,-0.342040434,1.091407698,-1.010419383,1
1.932512325,1,0.062356329,0,1.932512325,1.508248256,1,1,0.062356329,0.062356329,0,0,0,-0.779170703,1.454647303,0.221104051,0.857412592,-1.307558134,0.570845149,-1.277719165,0.673530959,1.007009763,-0.05260673,0
-0.580722319,0,0.559494087,1,-0.580722319,-1.004986388,0,0,0.559494087,0.366049617,1,1,0,0.290301351,2.137752884,1.055135723,-3.308268095,-0.565221604,-1.390181586,0.807733078,1.407388587,0.901745565,0.654208765,0
3.26341204,1,0.02447296,0,3.26341204,2.839147971,1,1,0.02447296,0.02447296,0,0,0,1.251737655,0.146141451,0.558517067,0.983543131,1.890871911,-1.670237383,1.222397632,1.129695963,-0.075291721,0.159190721,0
0.054345825,0,1.055849678,1,0.054345825,-0.369918244,0,0,1.055849678,0.690790805,1,1,0,3.735805874,-0.564928644,1.65255925,-0.440723697,2.368938034,1.872058576,1.405115522,1.229487177,-0.748304781,-0.072399613,0
1.880920759,1,0.0059007,0,1.880920759,1.45665669,1,1,0.0059007,0.0059007,0,0,0,0.111667037,0.955672372,-1.905940549,-0.934547065,0.390081442,2.491536688,1.552871847,1.905789242,-1.246837196,-1.583165674,0
0.133964174,0,1.143351858,1,0.558228243,0.133964174,0,0,1.747573481,1.143351858,1,1,1,-0.212674627,1.432650551,-0.233465397,-0.756301401,1.660509595,3.191819645,-0.352242209,-1.366760219,0.839737396,2.140301955,0
-1.004304255,0,0.271371946,0,-1.004304255,-0.404304255,0,0,0.271371946,0.271371946,0,0,0,-0.500028637,0.684596321,1.454850117,-1.56219585,-1.088486876,2.115191913,-0.065273167,-0.558636121,1.306371256,-0.994247491,1
1.118368944,1,3.059859328,1,1.118368944,-0.330159194,1,0,3.059859328,0.718809294,1,1,0,1.750732674,1.944007016,0.065394143,0.237037187,-0.569722438,-1.9405521,-0.504225964,0.433491487,0.764545871,0.07406207,0
1.734744737,1,2.243705022,0,1.134744737,1.734744737,1,1,2.243705022,2.243705022,0,0,1,0.371543834,0.113274922,1.821196338,-1.135885768,-0.553266862,-2.124366681,2.936221632,-1.902289316,-0.101649129,-1.096297965,1
2.213351229,1,0.051119278,0,2.213351229,2.813351229,1,1,0.051119278,0.051119278,0,0,0,-3.456372597,-0.13324094,-0.102734119,0.080627284,0.027698841,-2.383107851,0.340255118,-0.353417523,-2.055229288,1.59199855,1
0.288057999,0,1.118084386,0,-0.311942001,0.288057999,0,0,0.732023983,1.118084386,1,0,1,-2.227554224,-1.089035238,3.489844978,0.044980407,1.548143112,-0.795230358,-0.849877455,0.401984509,2.132929304,0.474532541,1
-1.262832998,0,0.271844405,0,-0.838568929,-1.262832998,0,0,0.271844405,0.271844405,0,0,1,-0.629746153,2.379853182,1.514747755,-0.57974934,3.125148349,1.319553015,0.397353807,2.902324691,-0.198357192,1.271377245,0
1.899723669,1,6.684047176,1,1.299723669,1.899723669,1,1,3.668282866,6.684047176,1,1,1,-0.218427137,-1.144686411,1.473273866,-0.824874489,-0.445207764,-0.85388393,-0.789743981,1.203917508,-1.804340277,-0.701025298,1
3.820026591,1,0.000738196,0,3.220026591,3.820026591,1,1,0.000738196,0.000738196,0,0,1,-0.909650974,-0.658948552,-0.091582616,-1.201275533,0.816668341,-1.143569565,0.455895824,-1.731735665,-2.124871207,-1.206247401,1
1.169322897,1,0.783342646,0,0.569322897,1.169322897,0,1,0.783342646,0.783342646,0,0,1,-2.138970926,-0.04303599,-0.411568547,0.164537459,1.165683933,-0.595677801,-0.686780867,-1.576080008,-2.119630948,-2.187373805,1
0.222990699,0,1.249808949,1,0.222990699,-1.225537439,0,0,1.249808949,0.293599866,1,1,0,2.809974198,1.390065907,0.320911455,1.726004433,1.269515682,0.323824754,2.285048996,3.389242993,-1.45791436,0.35496334,0
0.239472277,0,0.069902926,0,0.239472277,0.839472277,0,0,0.069902926,0.069902926,0,0,0,-1.156755445,-2.181325357,0.406847829,-0.225145598,0.177085937,-0.953191662,0.333124398,-0.484875089,0.916415524,0.672074145,1
0.562795235,0,0.009108471,0,0.562795235,0.138531167,0,0,0.009108471,0.009108471,0,0,0,2.435959614,0.212074881,-0.400026391,-0.998881465,0.544164444,-0.829789132,-0.556923505,0.645479216,-0.242545971,0.032928947,0
2.427216035,1,11.32730333,1,2.427216035,3.027216035,1,1,11.32730333,20.63969235,1,1,0,-0.392460468,-2.025273387,-1.111293484,1.013836571,-0.455867988,-2.569309807,-0.783972699,0.066586907,0.714527946,-0.129625469,1
1.182388435,1,0.115926997,0,1.182388435,1.782388435,1,1,0.115926997,0.115926997,0,0,0,0.28356834,-0.450559568,-4.432646495,-1.004075739,-1.104631034,-1.592848732,-2.378875445,-2.126467932,-2.929150368,-1.274645291,1
1.400178081,1,0.031756723,0,0.800178081,1.400178081,0,1,0.031756723,0.031756723,0,0,1,-0.855915713,-0.159200823,1.2870797,0.955094638,1.309307956,-2.128252474,0.117934413,0.378007758,-0.568269721,1.659931831,1
-2.744546204,0,0.064277463,1,-2.744546204,-2.144546204,0,0,0.064277463,0.117121174,1,1,0,-2.370667221,-2.526400691,1.961934347,0.439394053,-1.809164036,-0.146816993,0.583455176,-0.183557031,1.013396388,2.063677227,1
-0.350015836,0,0.046229717,0,-0.350015836,0.249984164,0,0,0.046229717,0.046229717,0,0,0,-0.601243898,-0.87024264,-1.059599862,-3.179385901,-0.132371061,0.631624045,-0.701689805,0.659628343,-0.030785105,-0.590332609,1
-0.658230367,0,0.517766782,1,-0.233966298,-0.658230367,0,0,0.54900293,0.517766782,0,1,1,1.181839998,-1.181729609,-2.830180822,0.915365923,1.136447549,-0.6712322,2.973814169,-2.12798429,-0.645547738,2.309298379,0
0.764239845,0,2.147361427,1,1.188503914,0.764239845,1,0,3.282167128,2.147361427,1,1,1,-2.866412584,1.477245617,-0.83255422,1.778279199,1.147221622,0.562936112,0.133867959,1.550298561,1.668630681,-0.294171892,0
0.114502701,0,1.067266233,0,0.114502701,-0.309761368,0,0,1.067266233,0.733622001,0,1,0,1.571055444,-1.03513175,2.059169387,0.75522299,0.156029992,-0.397909659,-0.967144548,-0.29598693,-1.393542859,1.880289811,0
3.487382933,1,0.100886161,0,2.887382933,3.487382933,1,1,0.100886161,0.100886161,0,0,1,0.232930028,0.71149649,-0.769601726,-1.471602603,-0.605763757,1.900182407,2.597349947,0.598731872,1.475926109,-0.271332832,1
-1.035577091,0,0.355021442,1,-1.035577091,-2.484105228,0,0,0.355021442,0.083400145,1,1,0,3.411421716,1.042562874,-0.260595937,1.137895862,0.128837139,0.24665659,2.483507867,1.033039782,2.007164941,0.59688511,0
3.07967533,1,0.401907722,0,3.07967533,3.67967533,1,1,0.401907722,0.401907722,0,0,0,-1.224364877,-3.302535135,-0.978418011,0.131297741,0.922574045,-0.483055226,-0.782244489,-1.216631753,-0.242250721,-3.851777646,1
0.151085047,0,1.163095571,1,0.575349115,0.151085047,0,0,1.777751059,1.163095571,1,1,1,-0.21866745,1.349626249,0.08493635,-2.606031014,1.248155546,3.170644375,-0.883103547,1.679410579,1.567438947,0.567841364,0
0.732351569,0,2.079966045,1,0.132351569,0.732351569,0,0,1.141509568,2.079966045,1,1,1,0.275739482,-1.370704156,0.388034675,0.827567053,0.656026117,0.347276726,-1.125461186,1.712681357,1.527356107,0.748282308,1
0.104471014,0,0.035300618,0,0.104471014,0.704471014,0,0,0.035300618,0.035300618,0,0,0,-0.316222966,-1.748670226,-2.153338596,-0.075320311,-1.955696634,-0.523515262,0.510211711,-2.421102463,0.797642271,-0.242805061,1
-0.020213913,0,0.100498613,0,0.404050155,-0.020213913,0,0,0.100498613,0.100498613,0,0,1,1.94516114,-0.029261102,-0.580779293,-0.825109806,0.53693745,2.08200515,-0.179913348,-0.301614848,-2.07315977,0.257510876,0
0.287781023,0,0.01447098,0,0.712045092,0.287781023,0,0,0.01447098,0.01447098,0,0,1,0.691236056,0.978347052,0.758576381,-1.439270896,1.365594669,0.602182258,1.250032119,0.870169931,-0.512822442,-1.689983576,0
1.68073915,1,0.01197587,0,1.68073915,2.28073915,1,1,0.01197587,0.01197587,0,0,0,-0.158940472,-1.581317967,-1.210722107,-0.408827198,-1.838767371,-0.176306623,-1.148171055,-1.541877928,-2.627757264,-0.742102427,1
-0.495573353,0,0.609221508,1,-0.495573353,0.104426647,0,0,0.609221508,1.110073963,1,1,0,-0.358198792,0.06582011,0.966426868,0.4874327,-2.683516642,-1.293287855,-2.086518136,-0.636988333,0.633730396,-1.456874908,1
1.596834984,1,0.916710455,0,0.996834984,1.596834984,1,1,0.916710455,0.916710455,0,0,1,-1.292427398,-0.933720934,-1.217390273,-0.887672811,0.878899982,0.405583951,0.61464393,1.889495998,-1.168194378,-0.903361732,1
0.914493909,1,1.774383437,0,0.914493909,1.514493909,1,1,1.774383437,1.774383437,0,0,0,-1.541699134,0.341541993,-1.134424726,-0.559114732,1.229251481,-0.695395716,-2.168671562,-0.613038081,-1.602832377,-2.286026104,1
0.899570901,1,2.458547924,1,0.899570901,1.499570901,1,1,2.458547924,4.479766395,1,1,0,-0.004970411,0.231884932,-1.986590168,2.602142418,1.949835249,0.459019364,-2.366166519,-0.1472911,-0.653552148,0.327316731,1
